0.79 0.0042 0.00419998 -2.95136e-05 -0.00417134 -0.00419636
0.795 0.0041 0.0041 -2.27538e-05 -0.00407377 -0.00410643
0.8 0.004 0.004 -2.17969e-05 -0.00398484 -0.00399957
0.805 0.0039 0.0039 -2.94365e-05 -0.00390957 -0.00389659
0.81 0.0038 0.0038 -2.57354e-05 -0.00381913 -0.00379971
0.815 0.0037 0.0037 -1.99053e-05 -0.00371601 -0.00370258
0.82 0.0036 0.0036 -2.67584e-05 -0.0036068 -0.00360217
0.825 0.0035 0.0035 -2.96152e-05 -0.00348688 -0.00349397
0.83 0.0034 0.0034 -2.13087e-05 -0.00338406 -0.00340192
0.835 0.0033 0.0033 -2.13577e-05 -0.00329576 -0.00330426
0.84 0.0032 0.0032 -2.99834e-05 -0.0032043 -0.00319608
0.845 0.0031 0.0031 -2.77175e-05 -0.00311397 -0.00309939
0.85 0.003 0.003 -1.91889e-05 -0.00300745 -0.00300131
0.855 0.0029 0.0029 -2.28001e-05 -0.00289018 -0.00290203
0.86 0.0028 0.0028 -3.13769e-05 -0.00279089 -0.00279761
0.865 0.0027 0.0027 -2.73277e-05 -0.0026985 -0.00269766
0.87 0.0026 0.0026 -1.82511e-05 -0.00260489 -0.00260569
0.875 0.0025 0.0025 -2.17126e-05 -0.00251044 -0.00249752
0.88 0.0024 0.0024 -3.17353e-05 -0.00239899 -0.00239649
0.885 0.0023 0.0023 -3.01832e-05 -0.00228808 -0.00230507
0.89 0.0022 0.0022 -1.92242e-05 -0.00219885 -0.00219874
0.895 0.0021 0.0021 -1.72008e-05 -0.00210714 -0.00209767
0.9 0.002 0.002 -2.79594e-05 -0.00200313 -0.00200181
0.905 0.0019 0.0019 -3.50925e-05 -0.00189939 -0.00190049
0.91 0.0018 0.0018 -2.74776e-05 -0.00179424 -0.00179956
0.915 0.0017 0.0017 -1.53384e-05 -0.00169624 -0.00169828
0.92 0.0016 0.0016 -1.53424e-05 -0.0016082 -0.00160211
0.925 0.0015 0.0015 -2.83186e-05 -0.00150476 -0.00150094
0.93 0.0014 0.0014 -3.88237e-05 -0.0013908 -0.00139585
0.935 0.0013 0.0013 -3.41267e-05 -0.00129658 -0.00130325
0.94 0.0012 0.0012 -1.82696e-05 -0.0012083 -0.00120149
0.945 0.0011 0.0011 -6.99385e-06 -0.00110151 -0.00109477
0.95 0.001 0.001 -1.18024e-05 -0.000993968 -0.00100388
0.955 0.0009 0.0009 -2.99035e-05 -0.000899723 -0.000901401
0.96 0.0008 0.0008 -4.74898e-05 -0.000803413 -0.000794631
0.965 0.0007 0.0007 -5.08659e-05 -0.00070011 -0.00070414
0.97 0.0006 0.0006 -3.55044e-05 -0.000598695 -0.000601001
0.975 0.0005 0.0005 -7.57489e-06 -0.000499283 -0.000494941
0.98 0.0004 0.0004 2.08643e-05 -0.000400117 -0.000404252
0.985 0.0003 0.0003 3.84941e-05 -0.000301545 -0.000300505
0.99 0.0002 0.0002 3.93909e-05 -0.000200197 -0.000195326
0.995 0.0001 0.0001 2.44156e-05 -9.79021e-05 -0.000104397
