0.44 0 0.00614977 -0.0430338 0.0459823 0.0778607
0.445 0 0.00655315 -0.0441669 0.0468255 0.0802367
0.45 0 0.00688089 -0.0452052 0.0475816 0.0824567
0.455 0 0.00715943 -0.0461129 0.0482084 0.084495
0.46 0 0.00744818 -0.0468835 0.0486752 0.086362
0.465 0 0.00777742 -0.0475696 0.0490089 0.088038
0.47 0 0.00811345 -0.0481793 0.0492317 0.0894944
0.475 0 0.00839565 -0.0486785 0.0493412 0.0907346
0.48 0 0.00860878 -0.0490856 0.0493572 0.0917754
0.485 0 0.00880209 -0.0493795 0.0492861 0.092615
0.49 0 0.00902432 -0.0495365 0.04913 0.0932557
0.495 0 0.00925606 -0.0495668 0.0488701 0.0936928
0.5 0 0.00943634 -0.0494864 0.0485092 0.0939309
0.505 0 0.00955184 -0.0493312 0.0480645 0.0939817
0.51 0 0.00965673 -0.0490864 0.0475221 0.0938178
0.515 0 0.00978675 -0.0487199 0.0468355 0.0934206
0.52 0 0.00990065 -0.0482226 0.046001 0.0927882
0.525 0 0.00994913 -0.0476175 0.0450494 0.0919433
0.53 0 0.00995953 -0.0468977 0.0439832 0.0909237
0.535 0 0.0099867 -0.0460672 0.0428527 0.0897398
0.54 0 0.0100129 -0.045172 0.0416412 0.0883492
0.545 0 0.0099814 -0.0441952 0.0403226 0.0867508
0.55 0 0.00990534 -0.0430947 0.0389439 0.0849401
0.555 0 0.00984131 -0.0418783 0.0375066 0.0829386
0.56 0 0.00977583 -0.0405524 0.0359891 0.0807662
0.565 0 0.00965415 -0.0391585 0.0343862 0.0783854
0.57 0 0.00949565 -0.0376994 0.0326978 0.0758466
0.575 0 0.0093519 -0.0361492 0.0309087 0.0731705
0.58 0 0.00919467 -0.0345253 0.0290059 0.0703219
0.585 0 0.00898065 -0.0328169 0.0270289 0.0673105
0.59 0 0.00875037 -0.0310085 0.0250276 0.0641606
0.595 0 0.00853444 -0.0291241 0.0230028 0.0608594
0.6 0 0.00828332 -0.0272091 0.020928 0.0573848
0.605 0 0.00798806 -0.0252564 0.0188056 0.0537803
0.61 0 0.00770239 -0.0232335 0.0166566 0.0500929
0.615 0 0.00741087 -0.0211347 0.0144797 0.04632
0.62 0 0.00707066 -0.0189744 0.0122541 0.0424505
0.625 0 0.00672228 -0.0167885 0.00998849 0.0384602
0.63 0 0.00638535 -0.0145854 0.00767999 0.0343512
0.635 0 0.00601005 -0.0123391 0.00532644 0.0301717
0.64 0 0.00561255 -0.0100799 0.00295941 0.0259351
0.645 0 0.00523208 -0.00778978 0.000618821 0.0216479
0.65 0 0.00482638 -0.00545035 -0.00169762 0.0173347
0.655 0 0.0043924 -0.00310539 -0.00397838 0.0129819
0.66 0 0.00397602 -0.000774498 -0.00624479 0.00858149
0.665 0 0.00354436 0.00153511 -0.00854772 0.00416018
0.67 0 0.00308439 0.00384794 -0.0108429 -0.000274306
0.675 0 0.00264242 0.00619446 -0.0131143 -0.00471377
0.68 0 0.00219057 0.00852876 -0.0153623 -0.00913491
0.685 0 0.00171409 0.0108158 -0.017576 -0.0135302
0.69 0 0.00125754 0.013068 -0.0197555 -0.0178951
0.695 0 0.00079239 0.015297 -0.0218688 -0.0222115
0.7 0 0.000309096 0.0175015 -0.0239187 -0.026468
0.705 0 -0.000151427 0.0196726 -0.0259173 -0.0306811
0.71 0 -0.0006224 0.0218067 -0.027844 -0.0348572
0.715 0 -0.00110183 0.0238846 -0.0296937 -0.0389671
0.72 0 -0.001557 0.0258986 -0.0315282 -0.0429478
0.725 0 -0.00202567 0.0278413 -0.0333397 -0.0468122
0.73 0 -0.00248961 0.0297328 -0.0350586 -0.0505802
0.735 0 -0.00293229 0.0315963 -0.036679 -0.0542453
0.74 0 -0.00338883 0.0333802 -0.038189 -0.0578106
0.745 0 -0.00382609 0.035053 -0.0395973 -0.0612587
0.75 0 -0.00425128 0.0366446 -0.0409087 -0.0645776
0.755 0 -0.00468292 0.0381672 -0.0421443 -0.067721
0.76 0 -0.00508568 0.03964 -0.0433324 -0.0706808
0.765 0 -0.00548804 0.0410183 -0.0444386 -0.0734915
0.77 0 -0.00588009 0.0422658 -0.0454251 -0.0761767
0.775 0 -0.00624618 0.0434265 -0.0462947 -0.0787196
0.78 0 -0.00661548 0.0445037 -0.0470634 -0.0810615
0.785 0 -0.00695686 0.0454883 -0.0477188 -0.0832029
0.79 0 -0.00728671 0.0463793 -0.0482593 -0.0851725
0.795 0 -0.00760674 0.0471481 -0.0486994 -0.0869388
0.8 0 -0.00789647 0.0478136 -0.0490352 -0.0884989
0.805 0 -0.00818359 0.0483751 -0.0492649 -0.0899028
0.81 0 -0.00844151 0.0488208 -0.0493936 -0.0911104
0.815 0 -0.00868439 0.0491773 -0.0494289 -0.0921037
0.82 0 -0.00891221 0.049431 -0.0493561 -0.0928797
0.825 0 -0.00911 0.0495583 -0.0491598 -0.0934418
0.83 0 -0.0093004 0.0495625 -0.0488291 -0.0938154
0.835 0 -0.00945838 0.0494558 -0.0483684 -0.0939771
0.84 0 -0.00960317 0.049267 -0.0478101 -0.0939227
0.845 0 -0.00972428 0.048982 -0.0471746 -0.0936589
0.85 0 -0.00982067 0.0485588 -0.04646 -0.0932092
0.855 0 -0.00990268 0.0480052 -0.0456561 -0.0925499
0.86 0 -0.00995284 0.0473604 -0.0447318 -0.0916571
0.865 0 -0.00999114 0.0466425 -0.0436771 -0.0905745
0.87 0 -0.00999841 0.0458225 -0.0425005 -0.0892957
0.875 0 -0.00998968 0.0448686 -0.0412158 -0.0877978
0.88 0 -0.00995581 0.0437962 -0.0398755 -0.0861233
0.885 0 -0.00989953 0.0426511 -0.038493 -0.0842758
0.89 0 -0.0098244 0.041442 -0.0370277 -0.0822292
0.895 0 -0.00972221 0.040128 -0.0354664 -0.0799986
0.9 0 -0.00960494 0.038694 -0.033806 -0.0775641
0.905 0 -0.00945937 0.0371705 -0.0320376 -0.0749569
0.91 0 -0.00929955 0.0355873 -0.0301852 -0.0722107
0.915 0 -0.00911304 0.0339481 -0.0282895 -0.0693129
0.92 0 -0.0089113 0.0322144 -0.0263669 -0.0662589
0.925 0 -0.00868596 0.0303813 -0.0244146 -0.0630482
0.93 0 -0.00844392 0.0284917 -0.0223848 -0.0596922
0.935 0 -0.00818167 0.0265583 -0.0202752 -0.0561764
0.94 0 -0.00790174 0.0245741 -0.0181181 -0.0525481
0.945 0 -0.00760455 0.0225201 -0.0158971 -0.048843
0.95 0 -0.00728962 0.0203926 -0.0136451 -0.0450261
0.955 0 -0.00695974 0.0182376 -0.0114067 -0.0410991
0.96 0 -0.00661294 0.0160606 -0.00916568 -0.0370683
0.965 0 -0.006253 0.0138411 -0.00689139 -0.032928
0.97 0 -0.00587767 0.0115803 -0.00457669 -0.0287295
0.975 0 -0.00549066 0.00928017 -0.00223282 -0.0244947
0.98 0 -0.00509029 0.00697461 0.000117595 -0.0202055
0.985 0 -0.00467953 0.00467321 0.00246373 -0.0158829
0.99 0 -0.00425775 0.00234453 0.00479511 -0.0115048
0.995 0 -0.00382683 1.73911e-14 0.00707107 -0.00707107
